stock_code,description,first_sale_date,last_sale_date,total_units,total_revenue,avg_unit_price
20801,LARGE PINK GLASS SUNDAE DISH,2010-12-07 15:28:00,2011-05-25 16:08:00,1013,1157.8,1.610731707317073
20802,SMALL GLASS SUNDAE DISH CLEAR,2010-12-06 08:34:00,2011-11-28 10:31:00,739,984.4699999999999,1.942063492063492
20803,SMALL PINK GLASS SUNDAE DISH,2010-12-06 10:08:00,2011-05-01 13:45:00,939,476.38,1.1465
20816,GOLD FLOWER CUSHION COVER,2011-04-28 13:17:00,2011-04-28 19:53:00,8,15.6,1.95
20818,GOLD TEDDY BEAR,2010-12-13 11:21:00,2011-05-04 13:36:00,15,42.7,5.54
20819,SILVER TEDDY BEAR,2010-12-06 15:13:00,2011-11-30 11:17:00,64,244.72,4.016666666666667
20820,SILVER LOOKING MIRROR,2010-12-01 11:21:00,2011-03-01 17:28:00,5,24.75,4.95
20821,GOLDIE LOOKING MIRROR,2011-03-30 12:04:00,2011-11-23 15:53:00,17,84.15,4.95
20823,GOLD WINE GOBLET,2011-04-19 14:49:00,2011-06-09 14:23:00,164,129.56,0.79
20826,SILVER APERITIF GLASS,2010-12-13 15:12:00,2011-05-18 11:08:00,276,128.4,0.8225
20827,GOLD APERITIF GLASS,2011-04-19 14:49:00,2011-04-21 12:34:00,88,34.32,0.39
20828,GLITTER BUTTERFLY CLIPS,2010-12-02 13:32:00,2011-12-08 09:28:00,1128,3074.7799999999997,3.1662903225806454
20829,GLITTER HANGING BUTTERFLY STRING,2010-12-03 17:20:00,2011-12-08 16:30:00,1314,2722.9500000000003,2.452060301507538
20830,SILVER PHOTO FRAME,2010-12-12 10:48:00,2011-10-02 15:33:00,136,409.83,3.0435135135135134
20831,GOLD PHOTO FRAME,2010-12-12 10:48:00,2011-12-09 10:20:00,216,466.53000000000003,2.737948717948718
20832,RED FLOCK LOVE HEART PHOTO FRAME,2010-12-02 12:16:00,2011-12-09 12:25:00,1067,572.67,0.7425301204819278
20835,FRENCH LATTICE CUSHION COVER,2010-12-01 14:32:00,2011-11-10 15:23:00,67,65.8,2.10375
20836,FRENCH PAISLEY CUSHION COVER,2011-05-03 10:43:00,2011-11-24 11:52:00,170,141.1,0.83
20837,FRENCH FLORAL CUSHION COVER,2011-02-17 14:51:00,2011-11-20 11:06:00,141,142.47,0.9713333333333334
20838,FRENCH LATTICE CUSHION COVER,2011-04-27 17:23:00,2011-12-05 17:28:00,385,461.45,1.8773684210526316
20839,FRENCH PAISLEY CUSHION COVER,2010-12-01 14:32:00,2011-12-08 16:30:00,575,840.4399999999999,2.385047619047619
20840,FRENCH FLORAL CUSHION COVER,2010-12-01 14:32:00,2011-12-08 16:30:00,533,632.3199999999999,2.004
20845,ZINC HEART LATTICE 2 WALL PLANTER,2011-01-18 13:05:00,2011-08-16 13:13:00,19,120.64999999999999,6.35
20846,ZINC HEART LATTICE T-LIGHT HOLDER,2010-12-01 17:06:00,2011-12-07 09:22:00,716,957.32,1.6134831460674157
20847,ZINC HEART LATTICE CHARGER LARGE,2010-12-06 09:58:00,2011-11-25 11:54:00,52,217.57999999999998,4.592222222222222
20848,ZINC HEART LATTICE CHARGER SMALL,2010-12-13 15:12:00,2011-11-06 14:45:00,21,61.95,2.95
20851,ZINC HEART LATTICE TRAY OVAL,2011-01-30 13:48:00,2011-04-27 16:54:00,9,53.550000000000004,5.95
20854,BLUE PATCH PURSE PINK HEART,2010-12-01 14:32:00,2011-02-20 12:01:00,242,383.02,1.685609756097561
20856,DENIM PATCH PURSE PINK BUTTERFLY,2010-12-01 14:32:00,2011-08-09 14:18:00,216,357.28999999999996,1.670327868852459
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,2010-12-07 10:06:00,2011-02-17 13:28:00,32,52.8,1.65
20860,GOLD COSMETICS BAG WITH BUTTERFLY,2010-12-13 16:46:00,2010-12-13 16:46:00,1,2.1,2.1
20861,GOLD COSMETIC BAG PINK STAR,2010-12-06 12:55:00,2010-12-10 11:24:00,2,4.2,2.1
20866,BLUE ROSE FABRIC MIRROR,2010-12-01 12:23:00,2011-12-08 16:30:00,597,709.7,1.4886666666666666
20867,PINK ROSE FABRIC MIRROR,2010-12-01 13:51:00,2011-12-06 12:21:00,331,393.46999999999997,1.3503225806451613
20868,SILVER FABRIC MIRROR,2010-12-10 11:12:00,2011-12-08 19:24:00,458,219.35000000000002,0.7071739130434783
20869,GOLD FABRIC MIRROR,2010-12-17 14:54:00,2011-12-08 19:24:00,180,86.76,0.716
20871,OPULENT VELVET SET/3 CANDLES,2010-12-14 15:52:00,2010-12-14 15:52:00,2,8.42,4.21
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,2010-12-01 12:23:00,2010-12-05 16:24:00,24,30.0,1.25
20886,BOX OF 9 PEBBLE CANDLES,2010-12-03 11:27:00,2011-11-07 12:06:00,485,986.23,2.4765384615384614
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,2010-12-07 15:28:00,2010-12-21 15:19:00,4,89.22,21.243333333333332
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,2010-12-02 10:17:00,2011-12-04 12:13:00,268,609.02,3.0580769230769227
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,2010-12-02 13:49:00,2011-12-01 08:51:00,33,108.71000000000001,3.707333333333333
20897,VINTAGE NOTEBOOK PARIS DAYS,2010-12-06 11:10:00,2011-08-30 10:29:00,107,298.27,3.1816666666666666
20898,VINTAGE NOTEBOOK TRAVELOGUE,2011-01-27 15:51:00,2011-10-23 13:49:00,38,105.73,2.6350000000000002
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,2011-06-07 17:12:00,2011-11-14 14:39:00,19,85.13,4.426
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,2010-12-01 14:03:00,2011-08-10 16:51:00,112,686.86,6.938035714285715
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2010-12-06 11:10:00,2011-10-23 13:49:00,82,441.89,5.576964285714285
20906,VINTAGE NOTEBOOK BEAUTY GIRL,2010-12-08 13:23:00,2011-04-03 15:07:00,3,8.850000000000001,2.95
20910,VINTAGE PHOTO ALBUM PARIS DAYS,2010-12-03 14:35:00,2010-12-16 11:53:00,8,50.8,6.349999999999999
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2010-12-01 11:32:00,2011-12-09 10:03:00,6361,18357.75,3.2885442329227326
20931,BLUE POT PLANT CANDLE,2010-12-01 17:06:00,2011-12-09 10:03:00,299,1060.9,5.06
20932,PINK POT PLANT CANDLE,2010-12-10 09:51:00,2011-12-08 16:30:00,204,628.7900000000001,4.676
20933,YELLOW POT PLANT CANDLE,2011-01-05 15:56:00,2011-12-08 11:15:00,23,71.05,3.127777777777778
20934,SET/3 POT PLANT CANDLES,2010-12-17 16:59:00,2011-11-04 14:54:00,68,424.46000000000004,7.133125
20935,ROUND CACTUS CANDLE,2011-09-23 13:48:00,2011-11-16 16:08:00,6,17.700000000000003,2.95
20936,FORKED CACTUS CANDLE,2010-12-05 11:12:00,2011-12-09 11:34:00,100,319.66,3.7341176470588238
20941,FROG CANDLE,2010-12-03 11:13:00,2011-07-06 15:15:00,64,83.78,1.376
20954,*USB OFFICE MIRROR BALL,2010-12-17 14:54:00,2010-12-17 17:08:00,2,16.94,8.47
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2010-12-01 14:32:00,2011-12-06 17:23:00,822,1146.52,1.7798039215686274
20960,WATERMELON BATH SPONGE,2010-12-03 14:27:00,2011-03-07 10:12:00,29,72.49,2.4899999999999998
20961,STRAWBERRY BATH SPONGE,2010-12-01 11:21:00,2011-12-09 10:26:00,1232,1745.43,1.7937554585152837
20963,APPLE BATH SPONGE,2010-12-01 11:21:00,2011-12-09 10:26:00,1336,1911.17,1.8230172413793104
20964,POLYESTER FILLER PAD 60X40CM,2011-05-06 11:36:00,2011-05-06 11:36:00,2,5.1,2.55
20966,SANDWICH BATH SPONGE,2010-12-01 11:21:00,2011-08-24 10:22:00,719,1022.8,1.9605154639175257
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,2010-12-02 11:35:00,2011-10-26 14:42:00,265,1027.94,4.115301204819277
20969,RED FLORAL FELTCRAFT SHOULDER BAG,2010-12-01 14:32:00,2011-12-08 16:30:00,1960,7229.43,4.268562091503268
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2010-12-01 17:06:00,2011-12-09 10:03:00,1116,4232.13,4.193650190114068
20971,PINK BLUE FELT CRAFT TRINKET BOX,2010-12-01 14:32:00,2011-12-09 10:03:00,10993,13828.1,1.4207224334600759
20972,PINK CREAM FELT CRAFT TRINKET BOX,2010-12-01 12:49:00,2011-12-09 10:03:00,7337,9128.06,1.4245659163987139
20973,12 PENCIL SMALL TUBE WOODLAND,2010-12-01 12:54:00,2011-12-09 10:03:00,4497,3210.27,0.7885479452054794
20974,12 PENCILS SMALL TUBE SKULL,2010-12-01 12:54:00,2011-12-09 12:20:00,6976,4527.43,0.7523415977961433
20975,12 PENCILS SMALL TUBE RED RETROSPOT,2010-12-01 14:32:00,2011-12-08 13:50:00,6633,4383.27,0.7378688524590163
20977,36 PENCILS TUBE WOODLAND,2010-12-01 12:27:00,2011-11-07 17:42:00,1739,2328.64,1.5118279569892472
20978,36 PENCILS TUBE SKULLS,2010-12-01 16:57:00,2011-12-09 10:03:00,1795,2395.05,1.6181954887218044
20979,36 PENCILS TUBE RED RETROSPOT,2010-12-01 12:27:00,2011-12-09 10:03:00,3734,4723.7300000000005,1.5887384615384617
20980,36 PENCILS TUBE POSY,2010-12-05 13:05:00,2011-08-08 14:53:00,79,76.91,1.061
20981,12 PENCILS TALL TUBE WOODLAND,2010-12-01 14:32:00,2011-12-09 08:59:00,1974,1740.57,0.96316
20982,12 PENCILS TALL TUBE SKULLS,2010-12-01 11:41:00,2011-12-09 10:03:00,2151,1880.6699999999998,0.957104247104247
20983,12 PENCILS TALL TUBE RED RETROSPOT,2010-12-02 11:41:00,2011-12-09 10:03:00,2737,2374.81,0.9340072202166064
20984,12 PENCILS TALL TUBE POSY,2010-12-02 13:32:00,2011-10-17 12:50:00,3785,1166.07,0.38602272727272724
20985,HEART CALCULATOR,2010-12-05 15:12:00,2011-12-09 10:03:00,1179,1540.59,1.6459558823529412
20986,BLUE CALCULATOR RULER,2010-12-02 12:16:00,2011-12-09 10:03:00,654,829.74,1.5937068965517243
20992,JAZZ HEARTS PURSE NOTEBOOK,2010-12-01 11:21:00,2011-12-08 13:50:00,4425,1944.6299999999999,0.5452577319587628
20996,JAZZ HEARTS ADDRESS BOOK,2010-12-01 14:32:00,2011-12-08 19:24:00,3191,726.8900000000001,0.3208407079646018
20997,ROSE DU SUD CUSHION COVER,2011-04-19 15:37:00,2011-12-08 09:28:00,59,257.61,4.274705882352941
20998,ROSE DU SUD OVEN GLOVE,2010-12-03 11:35:00,2011-10-14 13:54:00,185,505.20000000000005,2.66231884057971
21000,ROSE DU SUD COSMETICS BAG,2010-12-01 14:32:00,2011-12-09 10:03:00,96,360.84,3.6173076923076923
21001,ROSE DU SUD WASHBAG,2010-12-06 16:57:00,2011-12-08 09:20:00,73,348.19,4.6192
21002,ROSE DU SUD DRAWSTRING BAG,2010-12-01 17:06:00,2011-10-23 11:42:00,125,428.66,3.3995454545454544
21003,ROSE DU SUD CUSHION COVER,2011-01-07 16:32:00,2011-12-08 09:28:00,78,460.58,5.887391304347826
21009,ETCHED GLASS STAR TREE DECORATION,2010-12-17 17:30:00,2010-12-17 17:30:00,1,1.25,1.25
21011,GLITTER SNOW PEAR TREE DECORATION,2010-12-05 10:45:00,2010-12-21 10:35:00,20,28.999999999999996,1.45
21012,ANTIQUE ALL GLASS CANDLESTICK,2010-12-01 14:32:00,2011-12-09 12:00:00,1169,2614.05,2.3111940298507463
21014,SWISS CHALET TREE DECORATION,2010-12-01 15:35:00,2011-11-23 13:27:00,1385,598.8199999999999,0.6728455284552844
21015,DARK BIRD HOUSE TREE DECORATION,2010-12-01 17:06:00,2011-12-09 10:03:00,1483,589.55,0.6625174825174824
21018,BIRD BOX CHRISTMAS TREE DECORATION,2010-12-01 15:35:00,2010-12-17 17:30:00,24,22.06,1.087142857142857
21025,SPACE FROG,2010-12-02 15:46:00,2011-12-06 16:26:00,174,233.52,1.5507142857142857
21026,SPACE OWL,2010-12-02 15:46:00,2011-12-09 10:03:00,255,315.75,1.5561764705882353
21027,NINJA RABBIT PINK,2010-12-03 12:01:00,2011-11-21 12:05:00,167,187.79,1.1130232558139534
21028,NINJA RABBIT BLACK,2010-12-06 16:57:00,2011-12-08 16:30:00,187,239.24,1.5422413793103449
21030,SPACE CADET RED,2010-12-02 15:46:00,2011-11-21 12:05:00,131,159.7,1.1894117647058824
21031,SPACE CADET BLACK,2010-12-02 15:46:00,2011-11-16 12:18:00,52,64.24,1.2942105263157895
21032,SPACE CADET WHITE,2010-12-02 15:46:00,2011-11-30 11:48:00,97,117.78,1.3816666666666668
21033,JUMBO BAG CHARLIE AND LOLA TOYS,2010-12-01 09:37:00,2011-09-08 13:53:00,1932,4851.73,3.2029
21034,REX CASH+CARRY JUMBO SHOPPER,2010-12-01 11:49:00,2011-12-08 18:42:00,1878,1784.1,0.95
21035,SET/2 RED RETROSPOT TEA TOWELS,2010-12-01 08:45:00,2011-12-09 10:03:00,2599,8536.85,4.550554156171285
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,2010-12-01 13:21:00,2011-05-04 13:52:00,77,86.75,1.1656521739130437
21039,RED RETROSPOT SHOPPING BAG,2010-12-02 18:08:00,2011-12-06 12:56:00,523,1353.6899999999998,3.0876666666666663
21040,MODERN VINTAGE COTTON SHOPPING BAG,2010-12-03 15:19:00,2011-03-15 15:37:00,22,29.7,1.67
21041,RED RETROSPOT OVEN GLOVE DOUBLE,2010-12-01 12:49:00,2011-11-23 14:07:00,914,3888.98,4.408677042801556
21042,RED RETROSPOT APRON,2010-12-02 08:52:00,2011-12-08 10:53:00,334,2199.52,7.234477611940299
21043,APRON MODERN VINTAGE COTTON,2010-12-16 13:02:00,2011-06-07 17:09:00,492,1139.86,2.9795555555555553
21051,RIBBONS PURSE,2010-12-03 11:36:00,2011-12-08 09:47:00,192,377.2,2.0466666666666664
21054,NURSE'S BAG SOFT TOY,2010-12-03 15:10:00,2011-11-14 12:45:00,70,634.53,9.226896551724137
21055,TOOL BOX SOFT TOY,2010-12-01 14:05:00,2011-12-08 19:57:00,178,1764.6399999999999,10.455428571428572
21056,DOCTOR'S BAG SOFT TOY,2010-12-01 14:05:00,2011-12-08 09:28:00,184,1765.3999999999999,10.123333333333333
21058,PARTY INVITES WOODLAND,2010-12-02 10:27:00,2011-12-08 09:28:00,1154,965.66,0.9721774193548387
21059,PARTY INVITES DINOSAURS,2010-12-02 17:12:00,2011-12-08 09:28:00,611,528.2299999999999,0.9231914893617021
21060,PARTY INVITES BALLOON GIRL,2010-12-02 10:27:00,2011-12-05 17:24:00,405,359.28999999999996,0.946619718309859
21061,PARTY INVITES FOOTBALL,2010-12-01 11:29:00,2011-12-04 14:15:00,488,451.7,1.0548192771084337
21062,PARTY INVITES SPACEMAN,2010-12-01 11:29:00,2011-12-02 13:20:00,538,457.38,0.8575675675675676
21063,PARTY INVITES JAZZ HEARTS,2010-12-01 11:29:00,2011-12-06 09:48:00,528,458.31,0.9322549019607843
21064,BOOM BOX SPEAKER BOYS,2010-12-02 12:16:00,2011-12-09 10:03:00,296,1281.2,4.858349514563107
21065,BOOM BOX SPEAKER GIRLS,2010-12-01 11:45:00,2011-12-09 10:03:00,562,1160.58,4.37054347826087
21066,VINTAGE RED MUG,2010-12-03 11:13:00,2011-12-01 11:53:00,702,693.47,1.533148148148148
21067,VINTAGE RED TEATIME MUG,2010-12-01 17:06:00,2011-10-04 13:25:00,317,504.15,1.7896103896103894
21068,VINTAGE BILLBOARD LOVE/HATE MUG,2010-12-01 09:02:00,2011-12-08 16:30:00,1638,1890.33,1.669396984924623
21069,VINTAGE BILLBOARD TEA MUG,2010-12-01 14:32:00,2011-08-17 15:05:00,1949,2250.52,1.7434883720930232
21070,VINTAGE BILLBOARD MUG,2010-12-01 14:32:00,2011-12-08 16:30:00,1106,1184.98,1.6324074074074075
21071,VINTAGE BILLBOARD DRINK ME MUG,2010-12-01 09:02:00,2011-10-31 14:41:00,991,1380.28,1.71072625698324
21078,SET/20 STRAWBERRY PAPER NAPKINS,2010-12-03 11:35:00,2011-10-13 14:33:00,2769,2531.04,1.2559047619047619
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2010-12-01 10:19:00,2011-12-08 16:30:00,13202,11312.56,1.0935721393034825
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-01-14 14:28:00,2011-06-28 15:44:00,88,143.44,1.63
21084,SET/6 COLLAGE PAPER CUPS,2011-01-07 12:28:00,2011-12-07 12:41:00,2610,773.14,0.5010869565217392
21086,SET/6 RED SPOTTY PAPER CUPS,2010-12-01 10:19:00,2011-12-06 14:22:00,7121,4851.5,0.9603908045977011
21087,SET/6 POSIES PAPER CUPS,2011-02-18 16:12:00,2011-04-19 14:49:00,141,74.57000000000001,0.6025
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-01-07 12:28:00,2011-12-08 16:30:00,1678,428.28000000000003,0.41398058252427183
21089,SET/6 GREEN SPRING PAPER CUPS,2010-12-06 12:41:00,2011-08-17 14:25:00,233,48.99,0.2844
21090,SET/6 COLLAGE PAPER PLATES,2010-12-05 12:42:00,2011-12-07 12:41:00,2413,1274.1899999999998,0.638211009174312
21094,SET/6 RED SPOTTY PAPER PLATES,2010-12-01 09:37:00,2011-12-08 09:20:00,8758,6933.259999999999,0.9860338345864661
21095,SET/6 POSIES PAPER PLATES,2010-12-03 12:01:00,2011-06-16 19:59:00,125,118.72999999999999,0.9614285714285714
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-01-07 12:28:00,2011-12-08 09:20:00,1259,581.09,0.5745714285714285
21098,CHRISTMAS TOILET ROLL,2010-12-01 12:49:00,2011-12-09 10:03:00,3719,5078.76,1.6951538461538462
21100,CHARLIE AND LOLA CHARLOTTE BAG,2010-12-03 11:28:00,2011-03-22 16:56:00,65,162.20999999999998,3.4099999999999997
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2010-12-01 12:51:00,2011-12-02 16:39:00,237,702.51,3.8114814814814815
21107,CREAM SLICE FLANNEL PINK SPOT,2010-12-01 12:51:00,2011-12-06 16:26:00,901,2492.71,3.8324489795918364
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2010-12-01 11:21:00,2011-12-09 11:26:00,10241,18056.280000000002,2.3184790874524714
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2010-12-01 17:06:00,2011-12-09 11:26:00,936,2763.2,5.704310344827586
21110,LARGE CAKE TOWEL PINK SPOTS,2010-12-01 17:06:00,2011-11-25 15:23:00,1105,3815.7,6.258814814814814
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2010-12-01 12:43:00,2011-12-09 11:26:00,900,1651.02,2.9389473684210525
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2010-12-03 11:36:00,2011-12-05 11:58:00,1359,2885.13,3.0414634146341464
21114,LAVENDER SCENTED FABRIC HEART,2010-12-02 19:18:00,2011-12-04 13:55:00,1341,1778.08,1.9399280575539566
21115,ROSE CARAVAN DOORSTOP,2010-12-01 09:59:00,2011-12-09 10:26:00,562,3162.24,7.511472392638037
21116,OWL DOORSTOP,2010-12-01 11:45:00,2011-12-05 17:24:00,695,4051.79,6.7411111111111115
21117,BLOND DOLL DOORSTOP,2011-01-13 15:11:00,2011-11-23 13:46:00,109,141.75,1.6428571428571428
21120,*BOOMBOX IPOD CLASSIC,2010-12-09 14:09:00,2010-12-09 14:09:00,1,16.98,16.98
21121,SET/10 RED POLKADOT PARTY CANDLES,2010-12-01 12:22:00,2011-12-09 12:19:00,6606,7998.85,1.3711488250652741
21122,SET/10 PINK POLKADOT PARTY CANDLES,2010-12-01 11:21:00,2011-12-09 12:16:00,5325,6488.54,1.373
21123,SET/10 IVORY POLKADOT PARTY CANDLES,2010-12-01 12:43:00,2011-12-09 10:03:00,1143,1380.84,1.185923566878981
21124,SET/10 BLUE POLKADOT PARTY CANDLES,2010-12-01 12:23:00,2011-12-09 12:16:00,4011,4863.05,1.2982644628099174
21125,SET 6 FOOTBALL CELEBRATION CANDLES,2010-12-01 11:29:00,2011-12-09 10:26:00,657,830.98,1.3202884615384616
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2010-12-01 11:29:00,2011-12-09 10:03:00,592,748.95,1.3354330708661417
21128,GOLD FISHING GNOME,2010-12-01 17:06:00,2011-12-07 15:56:00,68,546.6,10.019166666666667
21129,SILVER FISHING GNOME,2011-01-04 15:50:00,2011-11-29 11:48:00,52,419.52000000000004,9.361851851851853
21131,GOLD STANDING GNOME,2010-12-10 10:49:00,2011-12-06 14:23:00,106,398.02,5.6049999999999995
21132,SILVER STANDING GNOME,2010-12-09 14:50:00,2011-12-08 15:31:00,44,217.35999999999999,5.079090909090909
21135,VICTORIAN  METAL POSTCARD SPRING,2010-12-01 12:58:00,2011-12-08 10:40:00,2869,3206.0,1.8941208791208792
21136,PAINTED METAL PEARS ASSORTED,2010-12-01 16:52:00,2011-12-08 13:50:00,4687,7793.139999999999,1.8063031914893617
21137,BLACK RECORD COVER FRAME,2010-12-01 12:27:00,2011-12-09 12:00:00,11651,40633.38,4.215585106382979
21143,ANTIQUE GLASS HEART DECORATION,2010-12-01 13:54:00,2011-08-22 14:38:00,327,707.23,2.474736842105263
21144,PINK POODLE HANGING DECORATION,2010-12-09 16:27:00,2010-12-21 15:19:00,5,16.8,3.36
21145,ANTIQUE GLASS PLACE SETTING,2010-12-13 15:12:00,2011-11-16 13:25:00,122,152.5,1.25
21147,JINGLE BELLS TREE DECORATION,2010-12-01 14:32:00,2011-12-05 17:24:00,203,415.77,2.046493506493506
21154,RED RETROSPOT OVEN GLOVE,2010-12-01 12:12:00,2011-12-09 10:03:00,4034,6320.51,1.946069868995633
21155,RED RETROSPOT PEG BAG,2010-12-02 14:30:00,2011-12-09 10:26:00,3155,9296.3,3.131690427698574
21156,RETROSPOT CHILDRENS APRON,2010-12-01 12:15:00,2011-12-08 16:30:00,3170,6091.099999999999,2.3748888888888886
21157,RED RETROSPOT WASHBAG,2010-12-02 18:08:00,2011-10-25 17:31:00,78,225.5,3.3058823529411767
21158,MOODY GIRL DOOR HANGER,2010-12-01 14:32:00,2011-12-09 10:03:00,1469,781.87,0.9722285714285716
21159,MOODY BOY  DOOR HANGER,2010-12-02 11:41:00,2011-12-09 08:48:00,1126,601.79,1.0303225806451612
21160,KEEP OUT GIRLS DOOR HANGER,2010-12-14 15:52:00,2010-12-14 15:52:00,1,3.36,3.36
21161,KEEP OUT BOYS DOOR HANGER,2010-12-02 11:41:00,2011-06-08 12:44:00,143,229.92,1.7833333333333334
21162,TOXIC AREA  DOOR HANGER,2010-12-06 11:26:00,2011-12-09 10:03:00,1462,792.98,0.9853658536585366
21163,DO NOT TOUCH MY STUFF DOOR HANGER,2010-12-02 11:41:00,2011-10-28 12:34:00,1196,680.55,1.0219847328244274
21164,HOME SWEET HOME METAL SIGN,2010-12-01 17:06:00,2011-12-08 14:39:00,1766,5155.9800000000005,3.292605633802817
21165,BEWARE OF THE CAT METAL SIGN,2010-12-01 14:32:00,2011-12-07 10:35:00,4154,6935.7,2.156901098901099
21166,COOK WITH WINE METAL SIGN,2010-12-01 09:41:00,2011-12-09 10:26:00,10324,20874.440000000002,2.3886126373626375
21167,WHITE SAGE INCENSE,2010-12-05 16:41:00,2011-12-08 19:24:00,1432,337.14,0.34253731343283583
21169,YOU'RE CONFUSING ME METAL SIGN,2010-12-01 09:41:00,2011-12-09 12:00:00,4413,7301.7699999999995,2.245964912280702
21171,BATHROOM METAL SIGN,2010-12-06 16:57:00,2011-08-11 10:14:00,438,613.14,1.7678082191780824
21172,PARTY METAL SIGN,2010-12-02 08:52:00,2011-12-09 10:03:00,3485,5338.63,2.0224472573839662
21174,POTTERING IN THE SHED METAL SIGN,2010-12-01 14:32:00,2011-12-09 10:26:00,4175,9405.76,2.6952573529411765
21175,GIN + TONIC DIET METAL SIGN,2010-12-01 09:41:00,2011-12-09 10:03:00,12207,27029.97,2.7694334975369457
21179,NO JUNK MAIL METAL SIGN,2010-12-01 13:21:00,2011-09-12 16:23:00,1940,1313.79,1.1986764705882353
21181,PLEASE ONE PERSON METAL SIGN,2010-12-01 15:08:00,2011-12-09 10:26:00,12274,25225.480000000003,2.426067677946324
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,2010-12-14 15:52:00,2010-12-14 15:52:00,2,6.72,3.36
21187,WHITE BELL HONEYCOMB PAPER GARLAND,2010-12-05 13:00:00,2011-08-04 16:32:00,369,648.4499999999999,2.120408163265306
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2010-12-01 17:06:00,2011-08-03 10:56:00,326,1021.9000000000001,3.834705882352941
21189,WHITE HONEYCOMB PAPER GARLAND,2010-12-01 14:32:00,2011-12-08 16:30:00,355,888.67,2.5816438356164384
21190,PINK HEARTS PAPER GARLAND,2010-12-01 12:31:00,2011-11-25 12:20:00,168,245.20000000000002,1.5928571428571427
21191,LARGE WHITE HONEYCOMB PAPER BELL,2010-12-01 14:32:00,2011-12-08 09:28:00,562,1451.82,3.066421052631579
21192,WHITE BELL HONEYCOMB PAPER,2010-12-01 12:49:00,2011-11-27 13:26:00,1092,1923.2899999999997,2.4459340659340656
21194,PINK  HONEYCOMB PAPER FAN,2010-12-13 09:35:00,2011-12-09 11:34:00,498,555.97,1.6775757575757575
21195,PINK  HONEYCOMB PAPER BALL,2010-12-01 14:32:00,2011-05-17 16:09:00,693,1308.56,2.8253086419753086
21196,ROUND WHITE CONFETTI IN TUBE,2010-12-15 16:32:00,2011-12-07 11:42:00,108,189.67999999999998,2.0014285714285713
21197,MULTICOLOUR  CONFETTI IN TUBE,2010-12-01 12:49:00,2011-12-02 10:22:00,284,382.9599999999999,1.6192592592592592
21198,WHITE HEART CONFETTI IN TUBE,2010-12-20 10:48:00,2011-12-07 11:42:00,1028,1006.8199999999999,1.4450704225352111
21199,PINK  HEART CONFETTI IN TUBE,2010-12-13 11:21:00,2011-12-02 10:22:00,966,888.3299999999999,1.5878481012658228
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,2010-12-03 11:36:00,2011-12-09 10:03:00,1119,1531.1399999999999,1.9658666666666667
21201,TROPICAL  HONEYCOMB PAPER GARLAND,2010-12-03 11:28:00,2011-12-09 10:03:00,1240,2987.82,3.166153846153846
21202,DOLLY HONEYCOMB GARLAND,2010-12-05 16:24:00,2011-11-17 11:02:00,474,485.46,1.7524000000000002
21204,DAISIES  HONEYCOMB GARLAND,2010-12-06 16:57:00,2011-12-07 12:41:00,499,868.4399999999999,1.9561176470588233
21205,MULTICOLOUR 3D BALLS GARLAND,2010-12-03 11:13:00,2011-12-02 14:30:00,253,677.1899999999999,2.811971830985915
21206,STRAWBERRY HONEYCOMB  GARLAND,2010-12-02 12:50:00,2011-11-23 13:34:00,1290,1610.9199999999998,1.9194594594594594
21207,SKULL AND CROSSBONES  GARLAND,2010-12-01 14:32:00,2011-12-05 17:24:00,1067,1684.85,1.6689473684210525
21208,PASTEL COLOUR HONEYCOMB FAN,2010-12-01 17:06:00,2011-12-09 11:34:00,940,697.77,1.2677380952380952
21209,MULTICOLOUR HONEYCOMB FAN,2010-12-05 12:42:00,2011-12-09 10:51:00,1224,886.24,1.396629213483146
21210,SET OF 72 RETROSPOT PAPER  DOILIES,2010-12-01 11:41:00,2011-12-08 15:54:00,5808,8368.39,1.7856512141280352
