stock_code,description,invoice_month,monthly_units,monthly_revenue,order_count,avg_unit_price
16014,SMALL CHINESE STYLE SCISSOR,2011-01,10,4.2,1,0.42
16014,SMALL CHINESE STYLE SCISSOR,2011-02,1501,480.42,2,0.37
16014,SMALL CHINESE STYLE SCISSOR,2011-03,1060,345.2,2,0.37
16014,SMALL CHINESE STYLE SCISSOR,2011-04,23,9.66,3,0.42
16014,SMALL CHINESE STYLE SCISSOR,2011-05,2771,903.8199999999999,8,0.395
16014,SMALL CHINESE STYLE SCISSOR,2011-06,32,11.440000000000001,2,0.37
16014,SMALL CHINESE STYLE SCISSOR,2011-07,60,25.200000000000003,3,0.42
16014,SMALL CHINESE STYLE SCISSOR,2011-08,2065,667.3,7,0.4057142857142857
16014,SMALL CHINESE STYLE SCISSOR,2011-09,1061,345.62,5,0.4
16014,SMALL CHINESE STYLE SCISSOR,2011-10,40,16.8,3,0.42
16014,SMALL CHINESE STYLE SCISSOR,2011-11,3606,1164.52,10,0.4
16014,SMALL CHINESE STYLE SCISSOR,2011-12,70,29.4,2,0.42
16015,MEDIUM CHINESE STYLE SCISSOR,2010-12,21,10.5,2,0.5
16015,MEDIUM CHINESE STYLE SCISSOR,2011-01,20,10.0,1,0.5
16015,MEDIUM CHINESE STYLE SCISSOR,2011-02,101,50.5,2,0.5
16015,MEDIUM CHINESE STYLE SCISSOR,2011-03,70,35.0,2,0.5
16015,MEDIUM CHINESE STYLE SCISSOR,2011-04,303,113.28,4,0.46499999999999997
16015,MEDIUM CHINESE STYLE SCISSOR,2011-05,43,21.5,3,0.5
16015,MEDIUM CHINESE STYLE SCISSOR,2011-06,30,12.2,2,0.43
16015,MEDIUM CHINESE STYLE SCISSOR,2011-08,24,12.0,3,0.5
16015,MEDIUM CHINESE STYLE SCISSOR,2011-10,20,10.0,2,0.5
16015,MEDIUM CHINESE STYLE SCISSOR,2011-11,30,15.0,3,0.5
16016,LARGE CHINESE STYLE SCISSOR,2010-12,28,23.8,5,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-01,40,34.0,3,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-02,323,248.55,5,0.8240000000000001
16016,LARGE CHINESE STYLE SCISSOR,2011-03,70,59.5,2,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-04,133,113.05,5,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-05,122,103.7,6,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-06,110,90.9,5,0.8240000000000001
16016,LARGE CHINESE STYLE SCISSOR,2011-07,72,61.2,6,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-08,65,55.25,7,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-09,50,42.5,4,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-10,40,34.0,4,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-11,140,119.0,8,0.85
16016,LARGE CHINESE STYLE SCISSOR,2011-12,80,68.0,5,0.85
16020C,CLEAR STATIONERY BOX SET,2011-03,2,1.7,1,0.85
16020C,CLEAR STATIONERY BOX SET,2011-04,4,3.4,1,0.85
16020C,CLEAR STATIONERY BOX SET,2011-06,61,50.629999999999995,9,0.83
16020C,CLEAR STATIONERY BOX SET,2011-07,17,14.169999999999998,6,0.8333333333333334
16033,MINI HIGHLIGHTER PENS,2010-12,240,28.799999999999997,2,0.12
16033,MINI HIGHLIGHTER PENS,2011-01,120,14.399999999999999,1,0.12
16033,MINI HIGHLIGHTER PENS,2011-02,480,57.599999999999994,1,0.12
16043,POP ART PUSH DOWN RUBBER,2011-06,98,11.759999999999998,2,0.12
16045,POPART WOODEN PENCILS ASST,2010-12,100,12.0,1,0.12
16045,POPART WOODEN PENCILS ASST,2011-03,200,24.0,2,0.12
16045,POPART WOODEN PENCILS ASST,2011-06,1200,48.0,8,0.04
16045,POPART WOODEN PENCILS ASST,2011-07,2100,84.0,12,0.04
16045,POPART WOODEN PENCILS ASST,2011-08,1000,40.0,9,0.04
16045,POPART WOODEN PENCILS ASST,2011-09,1400,56.0,10,0.04
16045,POPART WOODEN PENCILS ASST,2011-10,1700,68.0,16,0.04
16045,POPART WOODEN PENCILS ASST,2011-11,1000,40.0,8,0.04
16045,POPART WOODEN PENCILS ASST,2011-12,200,8.0,2,0.04
16046,TEATIME PEN CASE & PENS,2010-12,10,8.5,2,0.85
16046,TEATIME PEN CASE & PENS,2011-02,4,3.4,1,0.85
16046,TEATIME PEN CASE & PENS,2011-03,7,5.95,2,0.85
16046,TEATIME PEN CASE & PENS,2011-04,2,1.7,1,0.85
16046,TEATIME PEN CASE & PENS,2011-05,5,4.25,2,0.85
16046,TEATIME PEN CASE & PENS,2011-06,1,0.85,1,0.85
16046,TEATIME PEN CASE & PENS,2011-07,1,0.85,1,0.85
16046,TEATIME PEN CASE & PENS,2011-08,31,26.35,2,0.85
16046,TEATIME PEN CASE & PENS,2011-10,3,2.55,1,0.85
16046,TEATIME PEN CASE & PENS,2011-11,1,0.85,1,0.85
16048,TEATIME ROUND PENCIL SHARPENER,2010-12,27,12.629999999999999,3,0.7066666666666667
16048,TEATIME ROUND PENCIL SHARPENER,2011-01,1,0.85,1,0.85
16048,TEATIME ROUND PENCIL SHARPENER,2011-02,2,1.66,2,0.83
16048,TEATIME ROUND PENCIL SHARPENER,2011-03,192,23.04,2,0.12
16048,TEATIME ROUND PENCIL SHARPENER,2011-04,100,14.84,4,0.6525
16048,TEATIME ROUND PENCIL SHARPENER,2011-05,24,10.08,1,0.42
16048,TEATIME ROUND PENCIL SHARPENER,2011-06,288,34.56,4,0.12
16048,TEATIME ROUND PENCIL SHARPENER,2011-07,149,20.009999999999998,9,0.2777777777777778
16048,TEATIME ROUND PENCIL SHARPENER,2011-08,194,24.7,10,0.262
16048,TEATIME ROUND PENCIL SHARPENER,2011-09,145,18.11,6,0.2383333333333333
16048,TEATIME ROUND PENCIL SHARPENER,2011-10,210,25.91,13,0.17071428571428568
16048,TEATIME ROUND PENCIL SHARPENER,2011-11,126,17.25,10,0.333
16048,TEATIME ROUND PENCIL SHARPENER,2011-12,2,1.66,2,0.83
16049,TEATIME GEL PENS ASST,2011-04,36,15.12,1,0.42
16049,TEATIME GEL PENS ASST,2011-05,468,66.96000000000001,4,0.195
16052,TEATIME PUSH DOWN RUBBER,2010-12,2,1.68,1,0.84
16052,TEATIME PUSH DOWN RUBBER,2011-01,27,12.6,2,0.63
16052,TEATIME PUSH DOWN RUBBER,2011-02,2,1.66,1,0.83
16052,TEATIME PUSH DOWN RUBBER,2011-04,1,0.83,1,0.83
16052,TEATIME PUSH DOWN RUBBER,2011-05,52,23.48,5,0.666
16052,TEATIME PUSH DOWN RUBBER,2011-06,395,75.05,3,0.19000000000000003
16054,POPART RECT PENCIL SHARPENER ASST,2010-12,2,0.84,1,0.42
16054,POPART RECT PENCIL SHARPENER ASST,2011-06,108,12.96,3,0.12
16054,POPART RECT PENCIL SHARPENER ASST,2011-07,252,30.240000000000002,6,0.12
16054,POPART RECT PENCIL SHARPENER ASST,2011-08,74,8.88,3,0.12
16054,POPART RECT PENCIL SHARPENER ASST,2011-09,110,13.200000000000001,3,0.12
16054,POPART RECT PENCIL SHARPENER ASST,2011-10,254,30.480000000000004,7,0.12
16054,POPART RECT PENCIL SHARPENER ASST,2011-11,330,39.6,9,0.12000000000000001
16054,POPART RECT PENCIL SHARPENER ASST,2011-12,36,4.32,1,0.12
16151A,FLOWERS HANDBAG BLUE AND ORANGE,2011-05,49,61.25,3,1.25
16156L,"WRAP, CAROUSEL",2011-01,50,21.0,2,0.42
16156L,"WRAP, CAROUSEL",2011-02,25,10.5,1,0.42
16156L,"WRAP, CAROUSEL",2011-03,50,21.0,2,0.42
16156L,"WRAP, CAROUSEL",2011-04,50,21.0,2,0.42
16156L,"WRAP, CAROUSEL",2011-05,50,21.0,2,0.42
16156L,"WRAP, CAROUSEL",2011-06,50,21.0,2,0.42
16156L,"WRAP, CAROUSEL",2011-07,100,42.0,3,0.42
16156L,"WRAP, CAROUSEL",2011-09,50,21.0,2,0.42
16156L,"WRAP, CAROUSEL",2011-11,25,10.5,1,0.42
16156L,"WRAP, CAROUSEL",2011-12,25,10.5,1,0.42
16156S,WRAP PINK FAIRY CAKES,2010-12,225,94.5,9,0.42
16156S,WRAP PINK FAIRY CAKES,2011-01,350,147.0,13,0.42
16156S,WRAP PINK FAIRY CAKES,2011-02,275,115.5,11,0.42
16156S,WRAP PINK FAIRY CAKES,2011-03,725,286.5,23,0.40956521739130436
16156S,WRAP PINK FAIRY CAKES,2011-04,775,293.5,16,0.415
16156S,WRAP PINK FAIRY CAKES,2011-05,675,267.5,19,0.4157894736842105
16156S,WRAP PINK FAIRY CAKES,2011-06,275,115.5,11,0.42
16156S,WRAP PINK FAIRY CAKES,2011-07,350,147.0,8,0.42
16156S,WRAP PINK FAIRY CAKES,2011-08,200,84.0,8,0.42
16156S,WRAP PINK FAIRY CAKES,2011-09,475,199.5,17,0.42
16156S,WRAP PINK FAIRY CAKES,2011-10,900,342.0,12,0.415
16156S,WRAP PINK FAIRY CAKES,2011-11,475,196.5,16,0.41625
16156S,WRAP PINK FAIRY CAKES,2011-12,100,42.0,4,0.42
16161G,WRAP BAD HAIR DAY,2011-03,25,2.5,1,0.1
16161G,WRAP BAD HAIR DAY,2011-04,25,2.5,1,0.1
16161G,WRAP BAD HAIR DAY,2011-05,75,7.5,3,0.10000000000000002
16161G,WRAP BAD HAIR DAY,2011-06,25,2.5,1,0.1
16161G,WRAP BAD HAIR DAY,2011-07,150,15.0,4,0.1
16161G,WRAP BAD HAIR DAY,2011-08,50,5.0,1,0.1
16161G,WRAP BAD HAIR DAY,2011-09,175,17.5,4,0.1
16161G,WRAP BAD HAIR DAY,2011-10,50,5.0,2,0.1
16161G,WRAP BAD HAIR DAY,2011-11,125,12.5,5,0.1
16161M,WRAP  PINK FLOCK,2010-12,25,10.5,1,0.42
16161P,WRAP ENGLISH ROSE,2010-12,50,21.0,2,0.42
16161P,WRAP ENGLISH ROSE,2011-01,451,189.42,18,0.42
16161P,WRAP ENGLISH ROSE,2011-02,400,168.0,16,0.42
16161P,WRAP ENGLISH ROSE,2011-03,525,220.5,20,0.42000000000000004
16161P,WRAP ENGLISH ROSE,2011-04,700,294.0,26,0.42
16161P,WRAP ENGLISH ROSE,2011-05,400,168.0,16,0.42
16161P,WRAP ENGLISH ROSE,2011-06,1150,451.0,27,0.41703703703703704
16161P,WRAP ENGLISH ROSE,2011-07,750,315.0,27,0.42
16161P,WRAP ENGLISH ROSE,2011-08,625,262.5,23,0.42
16161P,WRAP ENGLISH ROSE,2011-09,475,199.5,19,0.42
16161P,WRAP ENGLISH ROSE,2011-10,1000,420.0,34,0.42
16161P,WRAP ENGLISH ROSE,2011-11,525,208.5,14,0.41571428571428565
16161P,WRAP ENGLISH ROSE,2011-12,150,63.0,6,0.42
16161U,WRAP SUKI AND FRIENDS,2010-12,100,42.0,4,0.42
16161U,WRAP SUKI AND FRIENDS,2011-01,300,126.0,12,0.42
16161U,WRAP SUKI AND FRIENDS,2011-02,300,126.0,11,0.42
16161U,WRAP SUKI AND FRIENDS,2011-03,325,136.5,12,0.42
16161U,WRAP SUKI AND FRIENDS,2011-04,175,73.5,7,0.42
16161U,WRAP SUKI AND FRIENDS,2011-05,475,199.5,19,0.42
16161U,WRAP SUKI AND FRIENDS,2011-06,200,84.0,7,0.42
16161U,WRAP SUKI AND FRIENDS,2011-07,325,136.5,11,0.42
16161U,WRAP SUKI AND FRIENDS,2011-08,350,147.0,13,0.42
16161U,WRAP SUKI AND FRIENDS,2011-09,325,136.5,11,0.42
16161U,WRAP SUKI AND FRIENDS,2011-10,850,333.0,14,0.41571428571428565
16161U,WRAP SUKI AND FRIENDS,2011-11,300,126.0,11,0.42
16161U,WRAP SUKI AND FRIENDS,2011-12,50,21.0,2,0.42
16162L,THE KING GIFT BAG,2011-01,1,0.65,1,0.65
16162L,THE KING GIFT BAG,2011-06,5,3.25,2,0.65
16162L,THE KING GIFT BAG,2011-07,3,1.9500000000000002,2,0.65
16162L,THE KING GIFT BAG,2011-08,1,0.65,1,0.65
16162L,THE KING GIFT BAG,2011-09,10,6.5,2,0.65
16162M,THE KING GIFT BAG 25X24X12CM,2011-07,10,4.2,2,0.42
16162M,THE KING GIFT BAG 25X24X12CM,2011-09,14,5.88,4,0.42
16162M,THE KING GIFT BAG 25X24X12CM,2011-11,4,1.68,2,0.42
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2010-12,27,12.629999999999999,3,0.7066666666666667
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-01,31,13.45,3,0.5633333333333334
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-02,27,12.57,3,0.6933333333333334
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-03,1,0.83,1,0.83
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-04,61,30.95,4,0.625
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-05,27,12.57,3,0.6933333333333334
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-06,41,18.04,4,0.5225
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-07,69,29.39,5,0.502
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-09,20,8.4,3,0.42
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-10,3,2.4899999999999998,2,0.83
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-11,35,17.57,6,0.6933333333333334
16168M,FUNKY MONKEY GIFT BAG MEDIUM,2011-12,29,14.23,4,0.7274999999999999
16169E,WRAP 50'S  CHRISTMAS,2011-07,100,42.0,4,0.42
16169E,WRAP 50'S  CHRISTMAS,2011-08,325,136.5,13,0.42
16169E,WRAP 50'S  CHRISTMAS,2011-09,900,378.0,34,0.42
16169E,WRAP 50'S  CHRISTMAS,2011-10,1237,507.54,36,0.4183783783783783
16169E,WRAP 50'S  CHRISTMAS,2011-11,1625,670.5,49,0.4187755102040816
16169E,WRAP 50'S  CHRISTMAS,2011-12,376,157.92000000000002,13,0.42
16169K,WRAP FOLK ART,2010-12,25,10.5,1,0.42
16169K,WRAP FOLK ART,2011-01,100,42.0,4,0.42
16169K,WRAP FOLK ART,2011-05,25,10.5,1,0.42
16169K,WRAP FOLK ART,2011-09,50,21.0,2,0.42
16169M,WRAP DAISY CARPET,2011-01,50,21.0,2,0.42
16169M,WRAP DAISY CARPET,2011-02,100,42.0,3,0.42
16169M,WRAP DAISY CARPET,2011-03,135,56.7,5,0.42
16169M,WRAP DAISY CARPET,2011-04,50,21.0,2,0.42
16169M,WRAP DAISY CARPET,2011-05,50,21.0,2,0.42
16169M,WRAP DAISY CARPET,2011-06,50,21.0,2,0.42
16169M,WRAP DAISY CARPET,2011-08,50,21.0,2,0.42
16169M,WRAP DAISY CARPET,2011-09,75,31.5,3,0.42
16169M,WRAP DAISY CARPET,2011-10,25,10.5,1,0.42
16169M,WRAP DAISY CARPET,2011-11,50,21.0,2,0.42
16169M,WRAP DAISY CARPET,2011-12,25,10.5,1,0.42
16169N,WRAP BLUE RUSSIAN FOLKART,2010-12,25,10.5,1,0.42
16169P,WRAP GREEN RUSSIAN FOLKART,2010-12,50,21.0,2,0.42
16202A,PASTEL PINK PHOTO ALBUM,2011-03,3,1.5,1,0.5
16202A,PASTEL PINK PHOTO ALBUM,2011-04,4,2.0,1,0.5
16202B,PASTEL BLUE PHOTO ALBUM,2011-04,29,14.5,2,0.5
16202E,BLACK PHOTO ALBUM,2011-04,15,7.5,3,0.5
16206B,RED PURSE WITH PINK HEART,2010-12,2,2.5,1,1.25
16206B,RED PURSE WITH PINK HEART,2011-01,5,6.25,1,1.25
16207A,PINK STRAWBERRY HANDBAG,2010-12,2,5.9,1,2.95
16207A,PINK STRAWBERRY HANDBAG,2011-02,5,16.45,4,3.29
16207A,PINK STRAWBERRY HANDBAG,2011-03,4,12.48,3,3.176666666666667
16207A,PINK STRAWBERRY HANDBAG,2011-04,8,23.0,5,2.9579999999999997
16207A,PINK STRAWBERRY HANDBAG,2011-05,20,50.18,10,2.509
16207A,PINK STRAWBERRY HANDBAG,2011-06,14,34.44,9,2.46
16207A,PINK STRAWBERRY HANDBAG,2011-10,6,17.700000000000003,1,2.95
16207A,PINK STRAWBERRY HANDBAG,2011-11,1,2.95,1,2.95
16207B,PINK HEART RED HANDBAG,2011-01,3,8.850000000000001,2,2.95
16207B,PINK HEART RED HANDBAG,2011-04,1,5.79,1,5.79
16207B,PINK HEART RED HANDBAG,2011-05,6,14.76,4,2.46
16207B,PINK HEART RED HANDBAG,2011-06,9,22.14,6,2.46
16207B,PINK HEART RED HANDBAG,2011-07,8,19.68,3,2.46
16207B,PINK HEART RED HANDBAG,2011-08,2,4.92,2,2.46
16216,LETTER SHAPE PENCIL SHARPENER,2010-12,20,3.2,2,0.16
16216,LETTER SHAPE PENCIL SHARPENER,2011-02,11,2.85,3,0.5233333333333333
16216,LETTER SHAPE PENCIL SHARPENER,2011-03,35,5.6,2,0.16
16216,LETTER SHAPE PENCIL SHARPENER,2011-04,268,39.75,5,0.37
16216,LETTER SHAPE PENCIL SHARPENER,2011-05,5,0.8,1,0.16
16216,LETTER SHAPE PENCIL SHARPENER,2011-06,1726,103.56,6,0.06
16216,LETTER SHAPE PENCIL SHARPENER,2011-07,403,25.259999999999998,5,0.13199999999999998
16216,LETTER SHAPE PENCIL SHARPENER,2011-09,166,9.96,3,0.06
16216,LETTER SHAPE PENCIL SHARPENER,2011-10,195,11.7,5,0.06
16216,LETTER SHAPE PENCIL SHARPENER,2011-11,394,24.72,10,0.096
16216,LETTER SHAPE PENCIL SHARPENER,2011-12,110,6.6,3,0.06
16218,CARTOON  PENCIL SHARPENERS,2010-12,8,7.1899999999999995,4,1.6375
16218,CARTOON  PENCIL SHARPENERS,2011-02,80,12.8,1,0.16
16218,CARTOON  PENCIL SHARPENERS,2011-03,81,14.88,2,1.12
16218,CARTOON  PENCIL SHARPENERS,2011-04,165,20.0,2,0.14
16218,CARTOON  PENCIL SHARPENERS,2011-05,10,1.6,2,0.16
16218,CARTOON  PENCIL SHARPENERS,2011-06,1216,74.98,11,0.24363636363636365
16218,CARTOON  PENCIL SHARPENERS,2011-07,185,20.1,5,0.27599999999999997
16218,CARTOON  PENCIL SHARPENERS,2011-08,320,19.2,4,0.06
16218,CARTOON  PENCIL SHARPENERS,2011-09,720,43.2,6,0.06
16218,CARTOON  PENCIL SHARPENERS,2011-10,366,23.759999999999998,8,0.105
16218,CARTOON  PENCIL SHARPENERS,2011-11,565,35.699999999999996,14,0.08571428571428572
16218,CARTOON  PENCIL SHARPENERS,2011-12,105,9.9,5,0.20400000000000001
16219,HOUSE SHAPE PENCIL SHARPENER,2010-12,13,4.22,2,0.955
16219,HOUSE SHAPE PENCIL SHARPENER,2011-01,14,5.859999999999999,2,0.94
16219,HOUSE SHAPE PENCIL SHARPENER,2011-02,51,15.09,5,0.7939999999999999
16219,HOUSE SHAPE PENCIL SHARPENER,2011-03,13,4.1899999999999995,2,0.94
16219,HOUSE SHAPE PENCIL SHARPENER,2011-04,120,19.8,2,0.185
16219,HOUSE SHAPE PENCIL SHARPENER,2011-06,295,23.09,10,0.368
16219,HOUSE SHAPE PENCIL SHARPENER,2011-07,466,51.32,17,0.38588235294117645
16219,HOUSE SHAPE PENCIL SHARPENER,2011-08,780,164.04,8,0.65625
16219,HOUSE SHAPE PENCIL SHARPENER,2011-09,517,41.03,14,0.39
16219,HOUSE SHAPE PENCIL SHARPENER,2011-10,492,38.76,11,0.4799999999999999
16219,HOUSE SHAPE PENCIL SHARPENER,2011-11,265,33.61,22,0.5499999999999999
16219,HOUSE SHAPE PENCIL SHARPENER,2011-12,22,6.709999999999999,5,0.6759999999999999
16225,RATTLE SNAKE EGGS,2010-12,272,156.88,12,2.0641666666666665
16225,RATTLE SNAKE EGGS,2011-01,138,80.56,14,0.7792857142857142
16225,RATTLE SNAKE EGGS,2011-02,24,30.0,1,1.25
16225,RATTLE SNAKE EGGS,2011-04,1,1.25,1,1.25
16225,RATTLE SNAKE EGGS,2011-05,2,2.5,2,1.25
16225,RATTLE SNAKE EGGS,2011-06,18,26.58,5,2.066
16225,RATTLE SNAKE EGGS,2011-07,11,13.75,4,1.25
16225,RATTLE SNAKE EGGS,2011-08,4,7.04,3,1.93
16225,RATTLE SNAKE EGGS,2011-09,12,15.0,4,1.25
16225,RATTLE SNAKE EGGS,2011-10,114,139.5,14,1.5278571428571428
16225,RATTLE SNAKE EGGS,2011-11,112,148.16,26,1.4853846153846153
16225,RATTLE SNAKE EGGS,2011-12,105,68.13,16,1.40375
16235,RECYCLED PENCIL WITH RABBIT ERASER,2010-12,154,39.6,16,0.375
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-01,219,51.72,11,0.32636363636363636
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-02,684,125.4,12,0.3283333333333333
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-03,303,68.67,18,0.2683333333333333
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-04,96,36.12,13,0.37153846153846154
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-05,199,48.51,7,0.29999999999999993
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-06,75,20.37,11,0.2863636363636364
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-07,574,122.73,10,0.26799999999999996
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-08,189,43.68,8,0.28875
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-09,93,23.52,9,0.35
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-10,198,42.21,12,0.245
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-11,228,56.07,32,0.3215625
16235,RECYCLED PENCIL WITH RABBIT ERASER,2011-12,56,16.799999999999997,9,0.3733333333333333
16236,KITTY PENCIL ERASERS,2010-12,58,15.92,12,0.375
16236,KITTY PENCIL ERASERS,2011-01,122,27.11,9,0.3277777777777777
16236,KITTY PENCIL ERASERS,2011-02,19,7.14,4,0.3675
16236,KITTY PENCIL ERASERS,2011-03,101,21.63,8,0.2625
16236,KITTY PENCIL ERASERS,2011-04,98,20.79,5,0.252
16236,KITTY PENCIL ERASERS,2011-05,197,41.79,10,0.252
16236,KITTY PENCIL ERASERS,2011-06,7,2.94,2,0.42
16236,KITTY PENCIL ERASERS,2011-07,231,44.8,12,0.2758333333333333
16236,KITTY PENCIL ERASERS,2011-08,63,14.7,7,0.36
16236,KITTY PENCIL ERASERS,2011-09,95,21.21,8,0.28875
16236,KITTY PENCIL ERASERS,2011-10,141,31.71,18,0.2916666666666667
16236,KITTY PENCIL ERASERS,2011-11,260,59.85,31,0.3116129032258065
16236,KITTY PENCIL ERASERS,2011-12,46,10.5,10,0.273
16237,SLEEPING CAT ERASERS,2010-12,615,122.37,32,0.32375
16237,SLEEPING CAT ERASERS,2011-01,453,93.75,20,0.301
16237,SLEEPING CAT ERASERS,2011-02,200,51.24,15,0.315
16237,SLEEPING CAT ERASERS,2011-03,558,109.23,20,0.25545454545454543
16237,SLEEPING CAT ERASERS,2011-04,196,43.26,13,0.3069230769230769
16237,SLEEPING CAT ERASERS,2011-05,287,65.52,17,0.28411764705882353
16237,SLEEPING CAT ERASERS,2011-06,270,55.14,20,0.3076190476190476
16237,SLEEPING CAT ERASERS,2011-07,370,77.34,24,0.3283333333333333
16237,SLEEPING CAT ERASERS,2011-08,266,61.11,14,0.315
16237,SLEEPING CAT ERASERS,2011-09,333,69.21,20,0.302
16237,SLEEPING CAT ERASERS,2011-10,293,61.65,20,0.2705
16237,SLEEPING CAT ERASERS,2011-11,927,191.16,58,0.28431034482758616
16237,SLEEPING CAT ERASERS,2011-12,223,46.949999999999996,17,0.3058823529411765
16238,PARTY TIME PENCIL ERASERS,2010-12,86,24.44,14,0.38285714285714284
16238,PARTY TIME PENCIL ERASERS,2011-01,58,12.61,4,0.3175
16238,PARTY TIME PENCIL ERASERS,2011-02,54,15.959999999999999,6,0.35000000000000003
16238,PARTY TIME PENCIL ERASERS,2011-03,95,21.0,8,0.28875
16238,PARTY TIME PENCIL ERASERS,2011-04,180,40.11,11,0.2863636363636364
16238,PARTY TIME PENCIL ERASERS,2011-05,115,24.15,5,0.21000000000000002
16238,PARTY TIME PENCIL ERASERS,2011-06,28,8.61,7,0.33
16238,PARTY TIME PENCIL ERASERS,2011-07,209,40.81,9,0.27444444444444444
16238,PARTY TIME PENCIL ERASERS,2011-08,146,31.29,8,0.26249999999999996
16238,PARTY TIME PENCIL ERASERS,2011-09,89,19.74,7,0.33
16238,PARTY TIME PENCIL ERASERS,2011-10,99,24.78,16,0.328125
16238,PARTY TIME PENCIL ERASERS,2011-11,176,41.58,26,0.3069230769230769
16238,PARTY TIME PENCIL ERASERS,2011-12,61,16.59,13,0.3230769230769231
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,2011-04,4,2.0,1,0.5
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,2011-05,3,5.85,1,1.95
16248B,BLUE HOLE PUNCH,2011-03,2,2.5,1,1.25
16248B,BLUE HOLE PUNCH,2011-05,1,1.25,1,1.25
16248B,BLUE HOLE PUNCH,2011-07,1,1.25,1,1.25
16248B,BLUE HOLE PUNCH,2011-09,2,2.5,1,1.25
16248B,BLUE HOLE PUNCH,2011-10,7,8.75,3,1.25
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,2011-06,13,11.049999999999999,2,0.85
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,2011-07,1,1.63,1,1.63
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,2011-08,3,4.89,3,1.63
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,2011-09,1,1.63,1,1.63
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,2011-10,15,14.309999999999999,4,1.24
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,2011-11,7,9.07,6,1.24
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2010-12,7,4.2,5,0.504
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-01,58,24.36,4,0.42
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-03,14,6.7,3,0.6933333333333334
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-04,10,4.2,1,0.42
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-05,39,17.61,4,0.7274999999999999
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-06,12,5.04,1,0.42
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-07,43,19.7,5,0.584
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-08,2,1.66,2,0.83
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-09,8,4.18,4,0.625
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-10,81,37.3,8,0.67625
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-11,37,20.869999999999997,14,0.6835714285714286
16258A,SWIRLY CIRCULAR RUBBERS IN BAG,2011-12,161,33.15,8,0.35
16259,PIECE OF CAMO STATIONERY SET,2011-03,216,45.36,2,0.21
16259,PIECE OF CAMO STATIONERY SET,2011-04,108,22.68,1,0.21
16259,PIECE OF CAMO STATIONERY SET,2011-05,108,22.68,1,0.21
16259,PIECE OF CAMO STATIONERY SET,2011-06,878,70.24000000000001,8,0.08
16259,PIECE OF CAMO STATIONERY SET,2011-07,1246,99.68,10,0.08
16259,PIECE OF CAMO STATIONERY SET,2011-08,324,25.92,2,0.08
16259,PIECE OF CAMO STATIONERY SET,2011-09,456,36.480000000000004,3,0.08
